language,encoder,definition_gen_model,metric,space,spearman,timestamp,other
german,mmbert,gemini25pro,prt,random_num32,0.031,2026-01-29 14:48:39,
german,mmbert,gemini25pro,apd,random_num32,-0.102,2026-01-29 14:48:39,
german,mmbert,gemini25pro,amd,random_num32,0.241,2026-01-29 14:48:39,
german,mmbert,gemini25pro,amd_sym,random_num32,0.1,2026-01-29 14:48:39,
german,mmbert,gemini25pro,amd_opt_sym,random_num32,0.166,2026-01-29 14:48:39,
german,mmbert,gemini25pro,prt,pca_num32,-0.079,2026-01-29 14:48:39,
german,mmbert,gemini25pro,apd,pca_num32,0.479,2026-01-29 14:48:39,
german,mmbert,gemini25pro,amd,pca_num32,0.313,2026-01-29 14:48:39,
german,mmbert,gemini25pro,amd_sym,pca_num32,0.364,2026-01-29 14:48:39,
german,mmbert,gemini25pro,amd_opt_sym,pca_num32,0.361,2026-01-29 14:48:39,
german,en,gemini25pro,prt,random_num32,0.832,2026-01-29 14:48:45,
german,en,gemini25pro,apd,random_num32,0.728,2026-01-29 14:48:45,
german,en,gemini25pro,amd,random_num32,0.7,2026-01-29 14:48:45,
german,en,gemini25pro,amd_sym,random_num32,0.853,2026-01-29 14:48:45,
german,en,gemini25pro,amd_opt_sym,random_num32,0.866,2026-01-29 14:48:45,
german,en,gemini25pro,prt,pca_num32,0.022,2026-01-29 14:48:45,
german,en,gemini25pro,apd,pca_num32,0.706,2026-01-29 14:48:45,
german,en,gemini25pro,amd,pca_num32,0.702,2026-01-29 14:48:45,
german,en,gemini25pro,amd_sym,pca_num32,0.876,2026-01-29 14:48:45,
german,en,gemini25pro,amd_opt_sym,pca_num32,0.869,2026-01-29 14:48:45,
german,german_GBERT,gemini25pro,prt,random_num32,0.415,2026-01-29 14:48:49,
german,german_GBERT,gemini25pro,apd,random_num32,0.176,2026-01-29 14:48:49,
german,german_GBERT,gemini25pro,amd,random_num32,0.38,2026-01-29 14:48:49,
german,german_GBERT,gemini25pro,amd_sym,random_num32,0.371,2026-01-29 14:48:49,
german,german_GBERT,gemini25pro,amd_opt_sym,random_num32,0.385,2026-01-29 14:48:49,
german,german_GBERT,gemini25pro,prt,pca_num32,0.022,2026-01-29 14:48:49,
german,german_GBERT,gemini25pro,apd,pca_num32,0.613,2026-01-29 14:48:49,
german,german_GBERT,gemini25pro,amd,pca_num32,0.299,2026-01-29 14:48:49,
german,german_GBERT,gemini25pro,amd_sym,pca_num32,0.416,2026-01-29 14:48:49,
german,german_GBERT,gemini25pro,amd_opt_sym,pca_num32,0.411,2026-01-29 14:48:49,
swedish,xll,gemini25pro,prt,random_num32,0.595,2026-01-29 14:48:57,
swedish,xll,gemini25pro,apd,random_num32,0.569,2026-01-29 14:48:57,
swedish,xll,gemini25pro,amd,random_num32,0.736,2026-01-29 14:48:57,
swedish,xll,gemini25pro,amd_sym,random_num32,0.768,2026-01-29 14:48:57,
swedish,xll,gemini25pro,amd_opt_sym,random_num32,0.774,2026-01-29 14:48:57,
swedish,xll,gemini25pro,prt,pca_num32,-0.302,2026-01-29 14:48:57,
swedish,xll,gemini25pro,apd,pca_num32,0.099,2026-01-29 14:48:57,
swedish,xll,gemini25pro,amd,pca_num32,0.728,2026-01-29 14:48:57,
swedish,xll,gemini25pro,amd_sym,pca_num32,0.761,2026-01-29 14:48:57,
swedish,xll,gemini25pro,amd_opt_sym,pca_num32,0.766,2026-01-29 14:48:57,
swedish,xlmr,gemini25pro,prt,random_num32,0.043,2026-01-29 14:49:03,
swedish,xlmr,gemini25pro,apd,random_num32,0.026,2026-01-29 14:49:03,
swedish,xlmr,gemini25pro,amd,random_num32,0.527,2026-01-29 14:49:03,
swedish,xlmr,gemini25pro,amd_sym,random_num32,0.306,2026-01-29 14:49:03,
swedish,xlmr,gemini25pro,amd_opt_sym,random_num32,0.346,2026-01-29 14:49:03,
swedish,xlmr,gemini25pro,prt,pca_num32,0.351,2026-01-29 14:49:03,
swedish,xlmr,gemini25pro,apd,pca_num32,-0.121,2026-01-29 14:49:03,
swedish,xlmr,gemini25pro,amd,pca_num32,0.218,2026-01-29 14:49:03,
swedish,xlmr,gemini25pro,amd_sym,pca_num32,0.197,2026-01-29 14:49:03,
swedish,xlmr,gemini25pro,amd_opt_sym,pca_num32,0.225,2026-01-29 14:49:03,
swedish,rembert,gemini25pro,prt,random_num32,-0.087,2026-01-29 14:49:11,
swedish,rembert,gemini25pro,apd,random_num32,-0.012,2026-01-29 14:49:11,
swedish,rembert,gemini25pro,amd,random_num32,0.525,2026-01-29 14:49:11,
swedish,rembert,gemini25pro,amd_sym,random_num32,0.337,2026-01-29 14:49:11,
swedish,rembert,gemini25pro,amd_opt_sym,random_num32,0.349,2026-01-29 14:49:11,
swedish,rembert,gemini25pro,prt,pca_num32,-0.15,2026-01-29 14:49:11,
swedish,rembert,gemini25pro,apd,pca_num32,0.034,2026-01-29 14:49:11,
swedish,rembert,gemini25pro,amd,pca_num32,0.253,2026-01-29 14:49:11,
swedish,rembert,gemini25pro,amd_sym,pca_num32,0.249,2026-01-29 14:49:11,
swedish,rembert,gemini25pro,amd_opt_sym,pca_num32,0.238,2026-01-29 14:49:11,
swedish,multilingual-e5,gemini25pro,prt,random_num32,0.157,2026-01-29 14:49:18,
swedish,multilingual-e5,gemini25pro,apd,random_num32,0.01,2026-01-29 14:49:18,
swedish,multilingual-e5,gemini25pro,amd,random_num32,0.307,2026-01-29 14:49:18,
swedish,multilingual-e5,gemini25pro,amd_sym,random_num32,0.386,2026-01-29 14:49:18,
swedish,multilingual-e5,gemini25pro,amd_opt_sym,random_num32,0.382,2026-01-29 14:49:18,
swedish,multilingual-e5,gemini25pro,prt,pca_num32,0.293,2026-01-29 14:49:18,
swedish,multilingual-e5,gemini25pro,apd,pca_num32,0.003,2026-01-29 14:49:18,
swedish,multilingual-e5,gemini25pro,amd,pca_num32,0.19,2026-01-29 14:49:18,
swedish,multilingual-e5,gemini25pro,amd_sym,pca_num32,0.218,2026-01-29 14:49:18,
swedish,multilingual-e5,gemini25pro,amd_opt_sym,pca_num32,0.195,2026-01-29 14:49:18,
swedish,mmbert,gemini25pro,prt,random_num32,-0.074,2026-01-29 14:49:26,
swedish,mmbert,gemini25pro,apd,random_num32,0.004,2026-01-29 14:49:26,
swedish,mmbert,gemini25pro,amd,random_num32,0.062,2026-01-29 14:49:26,
swedish,mmbert,gemini25pro,amd_sym,random_num32,-0.175,2026-01-29 14:49:26,
swedish,mmbert,gemini25pro,amd_opt_sym,random_num32,-0.07,2026-01-29 14:49:26,
swedish,mmbert,gemini25pro,prt,pca_num32,0.019,2026-01-29 14:49:26,
swedish,mmbert,gemini25pro,apd,pca_num32,-0.093,2026-01-29 14:49:26,
swedish,mmbert,gemini25pro,amd,pca_num32,0.356,2026-01-29 14:49:26,
swedish,mmbert,gemini25pro,amd_sym,pca_num32,0.361,2026-01-29 14:49:26,
swedish,mmbert,gemini25pro,amd_opt_sym,pca_num32,0.318,2026-01-29 14:49:26,
swedish,en,gemini25pro,prt,random_num32,0.455,2026-01-29 14:49:33,
swedish,en,gemini25pro,apd,random_num32,0.77,2026-01-29 14:49:33,
swedish,en,gemini25pro,amd,random_num32,0.647,2026-01-29 14:49:33,
swedish,en,gemini25pro,amd_sym,random_num32,0.689,2026-01-29 14:49:33,
swedish,en,gemini25pro,amd_opt_sym,random_num32,0.708,2026-01-29 14:49:33,
swedish,en,gemini25pro,prt,pca_num32,-0.299,2026-01-29 14:49:33,
swedish,en,gemini25pro,apd,pca_num32,-0.03,2026-01-29 14:49:33,
swedish,en,gemini25pro,amd,pca_num32,0.59,2026-01-29 14:49:33,
swedish,en,gemini25pro,amd_sym,pca_num32,0.734,2026-01-29 14:49:33,
swedish,en,gemini25pro,amd_opt_sym,pca_num32,0.752,2026-01-29 14:49:33,
swedish,swedish_MegatronBERT,gemini25pro,prt,random_num32,-0.176,2026-01-29 14:49:41,
swedish,swedish_MegatronBERT,gemini25pro,apd,random_num32,0.149,2026-01-29 14:49:41,
swedish,swedish_MegatronBERT,gemini25pro,amd,random_num32,0.099,2026-01-29 14:49:41,
swedish,swedish_MegatronBERT,gemini25pro,amd_sym,random_num32,-0.148,2026-01-29 14:49:41,
swedish,swedish_MegatronBERT,gemini25pro,amd_opt_sym,random_num32,-0.105,2026-01-29 14:49:41,
swedish,swedish_MegatronBERT,gemini25pro,prt,pca_num32,0.322,2026-01-29 14:49:41,
swedish,swedish_MegatronBERT,gemini25pro,apd,pca_num32,0.148,2026-01-29 14:49:41,
swedish,swedish_MegatronBERT,gemini25pro,amd,pca_num32,0.172,2026-01-29 14:49:41,
swedish,swedish_MegatronBERT,gemini25pro,amd_sym,pca_num32,0.109,2026-01-29 14:49:41,
swedish,swedish_MegatronBERT,gemini25pro,amd_opt_sym,pca_num32,0.099,2026-01-29 14:49:41,
latin,xll,gemini25pro,prt,random_num32,0.395,2026-01-29 14:49:51,
latin,xll,gemini25pro,apd,random_num32,-0.042,2026-01-29 14:49:51,
latin,xll,gemini25pro,amd,random_num32,0.045,2026-01-29 14:49:51,
latin,xll,gemini25pro,amd_sym,random_num32,0.237,2026-01-29 14:49:51,
latin,xll,gemini25pro,amd_opt_sym,random_num32,0.242,2026-01-29 14:49:51,
latin,xll,gemini25pro,prt,pca_num32,0.079,2026-01-29 14:49:51,
latin,xll,gemini25pro,apd,pca_num32,0.479,2026-01-29 14:49:51,
latin,xll,gemini25pro,amd,pca_num32,0.071,2026-01-29 14:49:51,
latin,xll,gemini25pro,amd_sym,pca_num32,0.261,2026-01-29 14:49:51,
latin,xll,gemini25pro,amd_opt_sym,pca_num32,0.252,2026-01-29 14:49:51,
latin,xlmr,gemini25pro,prt,random_num32,0.403,2026-01-29 14:50:00,
latin,xlmr,gemini25pro,apd,random_num32,0.215,2026-01-29 14:50:00,
latin,xlmr,gemini25pro,amd,random_num32,0.15,2026-01-29 14:50:00,
latin,xlmr,gemini25pro,amd_sym,random_num32,0.24,2026-01-29 14:50:00,
latin,xlmr,gemini25pro,amd_opt_sym,random_num32,0.22,2026-01-29 14:50:00,
latin,xlmr,gemini25pro,prt,pca_num32,0.098,2026-01-29 14:50:00,
latin,xlmr,gemini25pro,apd,pca_num32,0.505,2026-01-29 14:50:00,
latin,xlmr,gemini25pro,amd,pca_num32,0.22,2026-01-29 14:50:00,
latin,xlmr,gemini25pro,amd_sym,pca_num32,0.224,2026-01-29 14:50:00,
latin,xlmr,gemini25pro,amd_opt_sym,pca_num32,0.281,2026-01-29 14:50:00,
latin,rembert,gemini25pro,prt,random_num32,0.437,2026-01-29 14:50:10,
latin,rembert,gemini25pro,apd,random_num32,-0.174,2026-01-29 14:50:10,
latin,rembert,gemini25pro,amd,random_num32,0.112,2026-01-29 14:50:10,
latin,rembert,gemini25pro,amd_sym,random_num32,0.246,2026-01-29 14:50:10,
latin,rembert,gemini25pro,amd_opt_sym,random_num32,0.252,2026-01-29 14:50:10,
latin,rembert,gemini25pro,prt,pca_num32,0.239,2026-01-29 14:50:10,
latin,rembert,gemini25pro,apd,pca_num32,0.519,2026-01-29 14:50:10,
latin,rembert,gemini25pro,amd,pca_num32,0.191,2026-01-29 14:50:10,
latin,rembert,gemini25pro,amd_sym,pca_num32,0.286,2026-01-29 14:50:10,
latin,rembert,gemini25pro,amd_opt_sym,pca_num32,0.285,2026-01-29 14:50:10,
latin,multilingual-e5,gemini25pro,prt,random_num32,0.246,2026-01-29 14:50:21,
latin,multilingual-e5,gemini25pro,apd,random_num32,-0.179,2026-01-29 14:50:21,
latin,multilingual-e5,gemini25pro,amd,random_num32,0.14,2026-01-29 14:50:21,
latin,multilingual-e5,gemini25pro,amd_sym,random_num32,0.169,2026-01-29 14:50:21,
latin,multilingual-e5,gemini25pro,amd_opt_sym,random_num32,0.18,2026-01-29 14:50:21,
latin,multilingual-e5,gemini25pro,prt,pca_num32,0.289,2026-01-29 14:50:21,
latin,multilingual-e5,gemini25pro,apd,pca_num32,0.495,2026-01-29 14:50:21,
latin,multilingual-e5,gemini25pro,amd,pca_num32,0.211,2026-01-29 14:50:21,
latin,multilingual-e5,gemini25pro,amd_sym,pca_num32,0.273,2026-01-29 14:50:21,
latin,multilingual-e5,gemini25pro,amd_opt_sym,pca_num32,0.261,2026-01-29 14:50:21,
latin,mmbert,gemini25pro,prt,random_num32,0.192,2026-01-29 14:50:29,
latin,mmbert,gemini25pro,apd,random_num32,-0.085,2026-01-29 14:50:29,
latin,mmbert,gemini25pro,amd,random_num32,0.143,2026-01-29 14:50:29,
latin,mmbert,gemini25pro,amd_sym,random_num32,0.173,2026-01-29 14:50:29,
latin,mmbert,gemini25pro,amd_opt_sym,random_num32,0.176,2026-01-29 14:50:29,
latin,mmbert,gemini25pro,prt,pca_num32,-0.159,2026-01-29 14:50:29,
latin,mmbert,gemini25pro,apd,pca_num32,0.517,2026-01-29 14:50:29,
latin,mmbert,gemini25pro,amd,pca_num32,0.257,2026-01-29 14:50:29,
latin,mmbert,gemini25pro,amd_sym,pca_num32,0.243,2026-01-29 14:50:29,
latin,mmbert,gemini25pro,amd_opt_sym,pca_num32,0.252,2026-01-29 14:50:29,
latin,en,gemini25pro,prt,random_num32,0.434,2026-01-29 14:50:38,
latin,en,gemini25pro,apd,random_num32,0.114,2026-01-29 14:50:38,
latin,en,gemini25pro,amd,random_num32,0.178,2026-01-29 14:50:38,
latin,en,gemini25pro,amd_sym,random_num32,0.267,2026-01-29 14:50:38,
latin,en,gemini25pro,amd_opt_sym,random_num32,0.249,2026-01-29 14:50:38,
latin,en,gemini25pro,prt,pca_num32,0.093,2026-01-29 14:50:38,
latin,en,gemini25pro,apd,pca_num32,0.522,2026-01-29 14:50:38,
latin,en,gemini25pro,amd,pca_num32,0.143,2026-01-29 14:50:38,
latin,en,gemini25pro,amd_sym,pca_num32,0.285,2026-01-29 14:50:38,
latin,en,gemini25pro,amd_opt_sym,pca_num32,0.267,2026-01-29 14:50:38,
latin,latin_BammanBurns,gemini25pro,prt,random_num32,0.088,2026-01-29 14:50:46,
latin,latin_BammanBurns,gemini25pro,apd,random_num32,-0.127,2026-01-29 14:50:46,
latin,latin_BammanBurns,gemini25pro,amd,random_num32,0.066,2026-01-29 14:50:46,
latin,latin_BammanBurns,gemini25pro,amd_sym,random_num32,0.208,2026-01-29 14:50:46,
latin,latin_BammanBurns,gemini25pro,amd_opt_sym,random_num32,0.166,2026-01-29 14:50:46,
latin,latin_BammanBurns,gemini25pro,prt,pca_num32,0.317,2026-01-29 14:50:46,
latin,latin_BammanBurns,gemini25pro,apd,pca_num32,0.287,2026-01-29 14:50:46,
latin,latin_BammanBurns,gemini25pro,amd,pca_num32,0.193,2026-01-29 14:50:46,
latin,latin_BammanBurns,gemini25pro,amd_sym,pca_num32,0.223,2026-01-29 14:50:46,
latin,latin_BammanBurns,gemini25pro,amd_opt_sym,pca_num32,0.205,2026-01-29 14:50:46,
spanish,xll,gemini25pro,prt,random_num32,0.593,2026-01-29 14:50:48,
spanish,xll,gemini25pro,apd,random_num32,0.598,2026-01-29 14:50:48,
spanish,xll,gemini25pro,amd,random_num32,0.687,2026-01-29 14:50:48,
spanish,xll,gemini25pro,amd_sym,random_num32,0.684,2026-01-29 14:50:48,
spanish,xll,gemini25pro,amd_opt_sym,random_num32,0.69,2026-01-29 14:50:48,
spanish,xll,gemini25pro,prt,pca_num32,0.071,2026-01-29 14:50:48,
spanish,xll,gemini25pro,apd,pca_num32,0.375,2026-01-29 14:50:48,
spanish,xll,gemini25pro,amd,pca_num32,0.673,2026-01-29 14:50:48,
spanish,xll,gemini25pro,amd_sym,pca_num32,0.658,2026-01-29 14:50:48,
spanish,xll,gemini25pro,amd_opt_sym,pca_num32,0.664,2026-01-29 14:50:48,
spanish,xlmr,gemini25pro,prt,random_num32,0.122,2026-01-29 14:50:49,
spanish,xlmr,gemini25pro,apd,random_num32,0.06,2026-01-29 14:50:49,
spanish,xlmr,gemini25pro,amd,random_num32,0.248,2026-01-29 14:50:49,
spanish,xlmr,gemini25pro,amd_sym,random_num32,0.233,2026-01-29 14:50:49,
spanish,xlmr,gemini25pro,amd_opt_sym,random_num32,0.245,2026-01-29 14:50:49,
spanish,xlmr,gemini25pro,prt,pca_num32,0.017,2026-01-29 14:50:49,
spanish,xlmr,gemini25pro,apd,pca_num32,0.204,2026-01-29 14:50:49,
spanish,xlmr,gemini25pro,amd,pca_num32,0.291,2026-01-29 14:50:49,
spanish,xlmr,gemini25pro,amd_sym,pca_num32,0.248,2026-01-29 14:50:49,
spanish,xlmr,gemini25pro,amd_opt_sym,pca_num32,0.275,2026-01-29 14:50:49,
spanish,rembert,gemini25pro,prt,random_num32,-0.069,2026-01-29 14:50:51,
spanish,rembert,gemini25pro,apd,random_num32,-0.213,2026-01-29 14:50:51,
spanish,rembert,gemini25pro,amd,random_num32,0.371,2026-01-29 14:50:51,
spanish,rembert,gemini25pro,amd_sym,random_num32,0.351,2026-01-29 14:50:51,
spanish,rembert,gemini25pro,amd_opt_sym,random_num32,0.345,2026-01-29 14:50:51,
spanish,rembert,gemini25pro,prt,pca_num32,0.032,2026-01-29 14:50:51,
spanish,rembert,gemini25pro,apd,pca_num32,0.219,2026-01-29 14:50:51,
spanish,rembert,gemini25pro,amd,pca_num32,0.313,2026-01-29 14:50:51,
spanish,rembert,gemini25pro,amd_sym,pca_num32,0.315,2026-01-29 14:50:51,
spanish,rembert,gemini25pro,amd_opt_sym,pca_num32,0.335,2026-01-29 14:50:51,
spanish,multilingual-e5,gemini25pro,prt,random_num32,0.18,2026-01-29 14:50:52,
spanish,multilingual-e5,gemini25pro,apd,random_num32,-0.058,2026-01-29 14:50:52,
spanish,multilingual-e5,gemini25pro,amd,random_num32,0.045,2026-01-29 14:50:52,
spanish,multilingual-e5,gemini25pro,amd_sym,random_num32,0.128,2026-01-29 14:50:52,
spanish,multilingual-e5,gemini25pro,amd_opt_sym,random_num32,0.118,2026-01-29 14:50:52,
spanish,multilingual-e5,gemini25pro,prt,pca_num32,0.034,2026-01-29 14:50:52,
spanish,multilingual-e5,gemini25pro,apd,pca_num32,0.353,2026-01-29 14:50:52,
spanish,multilingual-e5,gemini25pro,amd,pca_num32,0.309,2026-01-29 14:50:52,
spanish,multilingual-e5,gemini25pro,amd_sym,pca_num32,0.318,2026-01-29 14:50:52,
spanish,multilingual-e5,gemini25pro,amd_opt_sym,pca_num32,0.313,2026-01-29 14:50:52,
spanish,mmbert,gemini25pro,prt,random_num32,0.23,2026-01-29 14:50:54,
spanish,mmbert,gemini25pro,apd,random_num32,0.215,2026-01-29 14:50:54,
spanish,mmbert,gemini25pro,amd,random_num32,0.233,2026-01-29 14:50:54,
spanish,mmbert,gemini25pro,amd_sym,random_num32,0.183,2026-01-29 14:50:54,
spanish,mmbert,gemini25pro,amd_opt_sym,random_num32,0.202,2026-01-29 14:50:54,
spanish,mmbert,gemini25pro,prt,pca_num32,-0.002,2026-01-29 14:50:54,
spanish,mmbert,gemini25pro,apd,pca_num32,0.212,2026-01-29 14:50:54,
spanish,mmbert,gemini25pro,amd,pca_num32,0.432,2026-01-29 14:50:54,
spanish,mmbert,gemini25pro,amd_sym,pca_num32,0.299,2026-01-29 14:50:54,
spanish,mmbert,gemini25pro,amd_opt_sym,pca_num32,0.35,2026-01-29 14:50:54,
spanish,en,gemini25pro,prt,random_num32,0.545,2026-01-29 14:50:56,
spanish,en,gemini25pro,apd,random_num32,0.552,2026-01-29 14:50:56,
spanish,en,gemini25pro,amd,random_num32,0.584,2026-01-29 14:50:56,
spanish,en,gemini25pro,amd_sym,random_num32,0.586,2026-01-29 14:50:56,
spanish,en,gemini25pro,amd_opt_sym,random_num32,0.597,2026-01-29 14:50:56,
spanish,en,gemini25pro,prt,pca_num32,-0.137,2026-01-29 14:50:56,
spanish,en,gemini25pro,apd,pca_num32,0.316,2026-01-29 14:50:56,
spanish,en,gemini25pro,amd,pca_num32,0.665,2026-01-29 14:50:56,
spanish,en,gemini25pro,amd_sym,pca_num32,0.671,2026-01-29 14:50:56,
spanish,en,gemini25pro,amd_opt_sym,pca_num32,0.678,2026-01-29 14:50:56,
spanish,spanish_BERT_WWM,gemini25pro,prt,random_num32,0.235,2026-01-29 14:50:57,
spanish,spanish_BERT_WWM,gemini25pro,apd,random_num32,0.145,2026-01-29 14:50:57,
spanish,spanish_BERT_WWM,gemini25pro,amd,random_num32,0.368,2026-01-29 14:50:57,
spanish,spanish_BERT_WWM,gemini25pro,amd_sym,random_num32,0.388,2026-01-29 14:50:57,
spanish,spanish_BERT_WWM,gemini25pro,amd_opt_sym,random_num32,0.381,2026-01-29 14:50:57,
spanish,spanish_BERT_WWM,gemini25pro,prt,pca_num32,0.075,2026-01-29 14:50:57,
spanish,spanish_BERT_WWM,gemini25pro,apd,pca_num32,0.289,2026-01-29 14:50:57,
spanish,spanish_BERT_WWM,gemini25pro,amd,pca_num32,0.409,2026-01-29 14:50:57,
spanish,spanish_BERT_WWM,gemini25pro,amd_sym,pca_num32,0.371,2026-01-29 14:50:57,
spanish,spanish_BERT_WWM,gemini25pro,amd_opt_sym,pca_num32,0.379,2026-01-29 14:50:57,
chinese,xll,gemini25pro,prt,random_num32,0.549,2026-01-29 14:50:58,
chinese,xll,gemini25pro,apd,random_num32,0.73,2026-01-29 14:50:58,
chinese,xll,gemini25pro,amd,random_num32,0.732,2026-01-29 14:50:58,
chinese,xll,gemini25pro,amd_sym,random_num32,0.712,2026-01-29 14:50:58,
chinese,xll,gemini25pro,amd_opt_sym,random_num32,0.724,2026-01-29 14:50:58,
chinese,xll,gemini25pro,prt,pca_num32,0.045,2026-01-29 14:50:58,
chinese,xll,gemini25pro,apd,pca_num32,0.415,2026-01-29 14:50:58,
chinese,xll,gemini25pro,amd,pca_num32,0.716,2026-01-29 14:50:58,
chinese,xll,gemini25pro,amd_sym,pca_num32,0.754,2026-01-29 14:50:58,
chinese,xll,gemini25pro,amd_opt_sym,pca_num32,0.758,2026-01-29 14:50:58,
chinese,xlmr,gemini25pro,prt,random_num32,0.159,2026-01-29 14:50:59,
chinese,xlmr,gemini25pro,apd,random_num32,0.15,2026-01-29 14:50:59,
chinese,xlmr,gemini25pro,amd,random_num32,0.413,2026-01-29 14:50:59,
chinese,xlmr,gemini25pro,amd_sym,random_num32,0.352,2026-01-29 14:50:59,
chinese,xlmr,gemini25pro,amd_opt_sym,random_num32,0.371,2026-01-29 14:50:59,
chinese,xlmr,gemini25pro,prt,pca_num32,0.276,2026-01-29 14:50:59,
chinese,xlmr,gemini25pro,apd,pca_num32,0.224,2026-01-29 14:50:59,
chinese,xlmr,gemini25pro,amd,pca_num32,0.428,2026-01-29 14:50:59,
chinese,xlmr,gemini25pro,amd_sym,pca_num32,0.375,2026-01-29 14:50:59,
chinese,xlmr,gemini25pro,amd_opt_sym,pca_num32,0.34,2026-01-29 14:50:59,
chinese,rembert,gemini25pro,prt,random_num32,0.186,2026-01-29 14:51:00,
chinese,rembert,gemini25pro,apd,random_num32,0.072,2026-01-29 14:51:00,
chinese,rembert,gemini25pro,amd,random_num32,0.138,2026-01-29 14:51:00,
chinese,rembert,gemini25pro,amd_sym,random_num32,0.064,2026-01-29 14:51:00,
chinese,rembert,gemini25pro,amd_opt_sym,random_num32,0.096,2026-01-29 14:51:00,
chinese,rembert,gemini25pro,prt,pca_num32,0.055,2026-01-29 14:51:00,
chinese,rembert,gemini25pro,apd,pca_num32,0.215,2026-01-29 14:51:00,
chinese,rembert,gemini25pro,amd,pca_num32,0.34,2026-01-29 14:51:00,
chinese,rembert,gemini25pro,amd_sym,pca_num32,0.26,2026-01-29 14:51:00,
chinese,rembert,gemini25pro,amd_opt_sym,pca_num32,0.269,2026-01-29 14:51:00,
chinese,multilingual-e5,gemini25pro,prt,random_num32,0.146,2026-01-29 14:51:01,
chinese,multilingual-e5,gemini25pro,apd,random_num32,0.07,2026-01-29 14:51:01,
chinese,multilingual-e5,gemini25pro,amd,random_num32,0.248,2026-01-29 14:51:01,
chinese,multilingual-e5,gemini25pro,amd_sym,random_num32,0.214,2026-01-29 14:51:01,
chinese,multilingual-e5,gemini25pro,amd_opt_sym,random_num32,0.2,2026-01-29 14:51:01,
chinese,multilingual-e5,gemini25pro,prt,pca_num32,-0.05,2026-01-29 14:51:01,
chinese,multilingual-e5,gemini25pro,apd,pca_num32,0.186,2026-01-29 14:51:01,
chinese,multilingual-e5,gemini25pro,amd,pca_num32,0.21,2026-01-29 14:51:01,
chinese,multilingual-e5,gemini25pro,amd_sym,pca_num32,0.238,2026-01-29 14:51:01,
chinese,multilingual-e5,gemini25pro,amd_opt_sym,pca_num32,0.258,2026-01-29 14:51:01,
chinese,mmbert,gemini25pro,prt,random_num32,0.214,2026-01-29 14:51:01,
chinese,mmbert,gemini25pro,apd,random_num32,0.209,2026-01-29 14:51:01,
chinese,mmbert,gemini25pro,amd,random_num32,0.269,2026-01-29 14:51:01,
chinese,mmbert,gemini25pro,amd_sym,random_num32,0.277,2026-01-29 14:51:01,
chinese,mmbert,gemini25pro,amd_opt_sym,random_num32,0.285,2026-01-29 14:51:01,
chinese,mmbert,gemini25pro,prt,pca_num32,-0.257,2026-01-29 14:51:01,
chinese,mmbert,gemini25pro,apd,pca_num32,0.291,2026-01-29 14:51:01,
chinese,mmbert,gemini25pro,amd,pca_num32,0.459,2026-01-29 14:51:01,
chinese,mmbert,gemini25pro,amd_sym,pca_num32,0.295,2026-01-29 14:51:01,
chinese,mmbert,gemini25pro,amd_opt_sym,pca_num32,0.333,2026-01-29 14:51:01,
chinese,en,gemini25pro,prt,random_num32,0.591,2026-01-29 14:51:02,
chinese,en,gemini25pro,apd,random_num32,0.585,2026-01-29 14:51:02,
chinese,en,gemini25pro,amd,random_num32,0.568,2026-01-29 14:51:02,
chinese,en,gemini25pro,amd_sym,random_num32,0.604,2026-01-29 14:51:02,
chinese,en,gemini25pro,amd_opt_sym,random_num32,0.637,2026-01-29 14:51:02,
chinese,en,gemini25pro,prt,pca_num32,-0.097,2026-01-29 14:51:02,
chinese,en,gemini25pro,apd,pca_num32,0.316,2026-01-29 14:51:02,
chinese,en,gemini25pro,amd,pca_num32,0.644,2026-01-29 14:51:02,
chinese,en,gemini25pro,amd_sym,pca_num32,0.703,2026-01-29 14:51:02,
chinese,en,gemini25pro,amd_opt_sym,pca_num32,0.713,2026-01-29 14:51:02,
chinese,chinese_RoBERTa_WWM,gemini25pro,prt,random_num32,0.181,2026-01-29 14:51:03,
chinese,chinese_RoBERTa_WWM,gemini25pro,apd,random_num32,0.167,2026-01-29 14:51:03,
